Request_Id,Pickup_Point,Driver_Id,Status,Request_Timestamp,Drop _Timestamp,Request_Date,Request_Hour,,Drop_Hour,Trip_Duration(in minutes)
1545,Airport,270,Cancelled,12-07-2016 06:01,NA,12-07-2016,6,,,
3032,City,270,Cancelled,13-07-2016 07:33,NA,13-07-2016,7,,,
3156,City,270,Cancelled,13-07-2016 09:00,NA,13-07-2016,9,,,
4741,City,270,Cancelled,14-07-2016 14:52,NA,14-07-2016,14,,,
5582,City,270,Cancelled,15-07-2016 05:52,NA,15-07-2016,5,,,
5677,City,270,Cancelled,15-07-2016 07:06,NA,15-07-2016,7,,,
5989,Airport,270,Cancelled,15-07-2016 11:46,NA,15-07-2016,11,,,
417,City,271,Cancelled,11-07-2016 08:42,NA,11-07-2016,8,,,
1437,City,271,Cancelled,12-07-2016 04:42,NA,12-07-2016,4,,,
3063,City,271,Cancelled,13-07-2016 07:55,NA,13-07-2016,7,,,
3100,City,271,Cancelled,13-07-2016 08:18,NA,13-07-2016,8,,,
3148,City,271,Cancelled,13-07-2016 09:02,NA,13-07-2016,9,,,
305,City,272,Cancelled,11-07-2016 07:17,NA,11-07-2016,7,,,
1511,City,272,Cancelled,12-07-2016 05:40,NA,12-07-2016,5,,,
2830,City,272,Cancelled,13-07-2016 05:19,NA,13-07-2016,5,,,
2938,City,272,Cancelled,13-07-2016 06:33,NA,13-07-2016,6,,,
346,City,273,Cancelled,11-07-2016 07:54,NA,11-07-2016,7,,,
1684,City,274,Cancelled,12-07-2016 07:50,NA,12-07-2016,7,,,
3027,City,274,Cancelled,13-07-2016 07:26,NA,13-07-2016,7,,,
3017,Airport,274,Cancelled,13-07-2016 07:29,NA,13-07-2016,7,,,
4926,Airport,274,Cancelled,14-07-2016 18:20,NA,14-07-2016,18,,,
2222,City,275,Cancelled,12-07-2016 18:03,NA,12-07-2016,18,,,
2237,City,275,Cancelled,12-07-2016 18:19,NA,12-07-2016,18,,,
4207,City,275,Cancelled,14-07-2016 05:30,NA,14-07-2016,5,,,
4223,City,275,Cancelled,14-07-2016 05:46,NA,14-07-2016,5,,,
4452,City,275,Cancelled,14-07-2016 08:34,NA,14-07-2016,8,,,
5632,City,275,Cancelled,15-07-2016 06:35,NA,15-07-2016,6,,,
5879,City,275,Cancelled,15-07-2016 09:27,NA,15-07-2016,9,,,
395,City,276,Cancelled,11-07-2016 08:32,NA,11-07-2016,8,,,
495,City,276,Cancelled,11-07-2016 09:37,NA,11-07-2016,9,,,
1228,City,276,Cancelled,11-07-2016 21:37,NA,11-07-2016,21,,,
1481,City,277,Cancelled,12-07-2016 05:24,NA,12-07-2016,5,,,
1616,City,277,Cancelled,12-07-2016 06:54,NA,12-07-2016,6,,,
1627,City,277,Cancelled,12-07-2016 07:02,NA,12-07-2016,7,,,
1726,City,277,Cancelled,12-07-2016 08:25,NA,12-07-2016,8,,,
2789,City,277,Cancelled,13-07-2016 04:50,NA,13-07-2016,4,,,
3552,Airport,277,Cancelled,13-07-2016 18:01,NA,13-07-2016,18,,,
4130,City,277,Cancelled,14-07-2016 04:41,NA,14-07-2016,4,,,
294,City,278,Cancelled,11-07-2016 07:12,NA,11-07-2016,7,,,
315,City,278,Cancelled,11-07-2016 07:34,NA,11-07-2016,7,,,
1718,City,278,Cancelled,12-07-2016 08:14,NA,12-07-2016,8,,,
2122,City,278,Cancelled,12-07-2016 16:50,NA,12-07-2016,16,,,
2387,City,278,Cancelled,12-07-2016 19:46,NA,12-07-2016,19,,,
140,City,279,Cancelled,11-07-2016 05:17,NA,11-07-2016,5,,,
505,City,279,Cancelled,11-07-2016 09:44,NA,11-07-2016,9,,,
2950,City,279,Cancelled,13-07-2016 06:40,NA,13-07-2016,6,,,
5800,City,279,Cancelled,15-07-2016 08:44,NA,15-07-2016,8,,,
1877,City,280,Cancelled,12-07-2016 10:03,NA,12-07-2016,10,,,
3437,City,280,Cancelled,13-07-2016 16:10,NA,13-07-2016,16,,,
3820,Airport,280,Cancelled,13-07-2016 21:07,NA,13-07-2016,21,,,
5076,City,280,Cancelled,14-07-2016 19:38,NA,14-07-2016,19,,,
5660,City,280,Cancelled,15-07-2016 07:02,NA,15-07-2016,7,,,
6242,Airport,280,Cancelled,15-07-2016 17:55,NA,15-07-2016,17,,,
6321,Airport,280,Cancelled,15-07-2016 18:37,NA,15-07-2016,18,,,
3086,City,281,Cancelled,13-07-2016 08:12,NA,13-07-2016,8,,,
4538,City,281,Cancelled,14-07-2016 09:38,NA,14-07-2016,9,,,
1233,Airport,282,Cancelled,11-07-2016 21:38,NA,11-07-2016,21,,,
1883,City,282,Cancelled,12-07-2016 10:06,NA,12-07-2016,10,,,
3233,City,282,Cancelled,13-07-2016 10:01,NA,13-07-2016,10,,,
3237,City,282,Cancelled,13-07-2016 10:06,NA,13-07-2016,10,,,
3577,Airport,282,Cancelled,13-07-2016 18:24,NA,13-07-2016,18,,,
219,City,283,Cancelled,11-07-2016 06:15,NA,11-07-2016,6,,,
493,City,283,Cancelled,11-07-2016 09:30,NA,11-07-2016,9,,,
1575,City,283,Cancelled,12-07-2016 06:23,NA,12-07-2016,6,,,
5631,City,283,Cancelled,15-07-2016 06:36,NA,15-07-2016,6,,,
109,City,284,Cancelled,11-07-2016 05:01,NA,11-07-2016,5,,,
299,City,284,Cancelled,11-07-2016 07:13,NA,11-07-2016,7,,,
347,City,284,Cancelled,11-07-2016 07:51,NA,11-07-2016,7,,,
538,City,284,Cancelled,11-07-2016 10:00,NA,11-07-2016,10,,,
3250,City,284,Cancelled,13-07-2016 10:09,NA,13-07-2016,10,,,
3983,City,284,Cancelled,13-07-2016 23:19,NA,13-07-2016,23,,,
2948,City,285,Cancelled,13-07-2016 06:39,NA,13-07-2016,6,,,
2982,City,285,Cancelled,13-07-2016 07:04,NA,13-07-2016,7,,,
3055,City,285,Cancelled,13-07-2016 07:48,NA,13-07-2016,7,,,
3759,City,285,Cancelled,13-07-2016 20:34,NA,13-07-2016,20,,,
4389,City,285,Cancelled,14-07-2016 07:56,NA,14-07-2016,7,,,
5949,City,285,Cancelled,15-07-2016 10:30,NA,15-07-2016,10,,,
441,City,286,Cancelled,11-07-2016 09:05,NA,11-07-2016,9,,,
1109,City,286,Cancelled,11-07-2016 20:23,NA,11-07-2016,20,,,
1693,Airport,286,Cancelled,12-07-2016 07:50,NA,12-07-2016,7,,,
3198,City,286,Cancelled,13-07-2016 09:39,NA,13-07-2016,9,,,
4507,City,286,Cancelled,14-07-2016 09:09,NA,14-07-2016,9,,,
6058,City,286,Cancelled,15-07-2016 13:47,NA,15-07-2016,13,,,
1630,City,287,Cancelled,12-07-2016 07:03,NA,12-07-2016,7,,,
3451,Airport,287,Cancelled,13-07-2016 16:53,NA,13-07-2016,16,,,
3839,Airport,287,Cancelled,13-07-2016 21:28,NA,13-07-2016,21,,,
4258,City,287,Cancelled,14-07-2016 06:12,NA,14-07-2016,6,,,
4677,Airport,287,Cancelled,14-07-2016 12:45,NA,14-07-2016,12,,,
5603,City,287,Cancelled,15-07-2016 06:08,NA,15-07-2016,6,,,
186,City,288,Cancelled,11-07-2016 05:48,NA,11-07-2016,5,,,
2094,Airport,288,Cancelled,12-07-2016 15:51,NA,12-07-2016,15,,,
4354,City,288,Cancelled,14-07-2016 07:26,NA,14-07-2016,7,,,
340,City,289,Cancelled,11-07-2016 07:51,NA,11-07-2016,7,,,
5499,City,289,Cancelled,15-07-2016 05:07,NA,15-07-2016,5,,,
151,City,290,Cancelled,11-07-2016 05:27,NA,11-07-2016,5,,,
316,City,290,Cancelled,11-07-2016 07:26,NA,11-07-2016,7,,,
561,City,290,Cancelled,11-07-2016 10:10,NA,11-07-2016,10,,,
1582,City,290,Cancelled,12-07-2016 06:23,NA,12-07-2016,6,,,
1871,City,290,Cancelled,12-07-2016 10:04,NA,12-07-2016,10,,,
4213,City,290,Cancelled,14-07-2016 05:39,NA,14-07-2016,5,,,
5801,City,290,Cancelled,15-07-2016 08:40,NA,15-07-2016,8,,,
144,City,291,Cancelled,11-07-2016 05:24,NA,11-07-2016,5,,,
1383,City,291,Cancelled,12-07-2016 01:12,NA,12-07-2016,1,,,
3216,City,291,Cancelled,13-07-2016 09:50,NA,13-07-2016,9,,,
184,City,292,Cancelled,11-07-2016 05:49,NA,11-07-2016,5,,,
4435,City,292,Cancelled,14-07-2016 08:25,NA,14-07-2016,8,,,
5623,City,292,Cancelled,15-07-2016 06:27,NA,15-07-2016,6,,,
2837,City,293,Cancelled,13-07-2016 05:19,NA,13-07-2016,5,,,
5812,City,293,Cancelled,15-07-2016 08:44,NA,15-07-2016,8,,,
407,City,294,Cancelled,11-07-2016 08:33,NA,11-07-2016,8,,,
486,City,294,Cancelled,11-07-2016 09:29,NA,11-07-2016,9,,,
4489,City,294,Cancelled,14-07-2016 08:53,NA,14-07-2016,8,,,
1251,City,295,Cancelled,11-07-2016 21:47,NA,11-07-2016,21,,,
2875,City,295,Cancelled,13-07-2016 05:54,NA,13-07-2016,5,,,
3104,City,295,Cancelled,13-07-2016 08:25,NA,13-07-2016,8,,,
3909,City,295,Cancelled,13-07-2016 22:13,NA,13-07-2016,22,,,
4338,City,295,Cancelled,14-07-2016 07:20,NA,14-07-2016,7,,,
4479,City,295,Cancelled,14-07-2016 08:41,NA,14-07-2016,8,,,
3187,City,296,Cancelled,13-07-2016 09:31,NA,13-07-2016,9,,,
4251,City,296,Cancelled,14-07-2016 05:55,NA,14-07-2016,5,,,
5514,City,296,Cancelled,15-07-2016 05:08,NA,15-07-2016,5,,,
5690,City,296,Cancelled,15-07-2016 07:20,NA,15-07-2016,7,,,
295,Airport,297,Cancelled,11-07-2016 07:10,NA,11-07-2016,7,,,
1487,City,297,Cancelled,12-07-2016 05:23,NA,12-07-2016,5,,,
5515,City,297,Cancelled,15-07-2016 05:13,NA,15-07-2016,5,,,
5535,City,297,Cancelled,15-07-2016 05:19,NA,15-07-2016,5,,,
284,City,298,Cancelled,11-07-2016 07:05,NA,11-07-2016,7,,,
2966,City,298,Cancelled,13-07-2016 06:54,NA,13-07-2016,6,,,
3120,City,298,Cancelled,13-07-2016 08:32,NA,13-07-2016,8,,,
4552,City,298,Cancelled,14-07-2016 09:40,NA,14-07-2016,9,,,
758,City,299,Cancelled,11-07-2016 16:06,NA,11-07-2016,16,,,
1641,City,299,Cancelled,12-07-2016 07:20,NA,12-07-2016,7,,,
4158,City,299,Cancelled,14-07-2016 05:03,NA,14-07-2016,5,,,
4164,City,299,Cancelled,14-07-2016 05:06,NA,14-07-2016,5,,,
4448,City,299,Cancelled,14-07-2016 08:30,NA,14-07-2016,8,,,
4225,City,300,Cancelled,14-07-2016 05:46,NA,14-07-2016,5,,,
1362,City,NA,No Cars Available,11-07-2016 00:02,NA,11-07-2016,0,,,
1364,City,NA,No Cars Available,11-07-2016 00:06,NA,11-07-2016,0,,,
1366,City,NA,No Cars Available,11-07-2016 00:09,NA,11-07-2016,0,,,
2,Airport,NA,No Cars Available,11-07-2016 00:23,NA,11-07-2016,0,,,
7,Airport,NA,No Cars Available,11-07-2016 00:30,NA,11-07-2016,0,,,
6,City,NA,No Cars Available,11-07-2016 00:36,NA,11-07-2016,0,,,
4,City,NA,No Cars Available,11-07-2016 00:37,NA,11-07-2016,0,,,
8,City,NA,No Cars Available,11-07-2016 00:40,NA,11-07-2016,0,,,
12,City,NA,No Cars Available,11-07-2016 01:08,NA,11-07-2016,1,,,
16,Airport,NA,No Cars Available,11-07-2016 01:09,NA,11-07-2016,1,,,
14,Airport,NA,No Cars Available,11-07-2016 01:10,NA,11-07-2016,1,,,
19,City,NA,No Cars Available,11-07-2016 01:14,NA,11-07-2016,1,,,
15,City,NA,No Cars Available,11-07-2016 01:15,NA,11-07-2016,1,,,
17,Airport,NA,No Cars Available,11-07-2016 01:16,NA,11-07-2016,1,,,
20,Airport,NA,No Cars Available,11-07-2016 01:23,NA,11-07-2016,1,,,
23,City,NA,No Cars Available,11-07-2016 01:38,NA,11-07-2016,1,,,
22,Airport,NA,No Cars Available,11-07-2016 01:40,NA,11-07-2016,1,,,
25,Airport,NA,No Cars Available,11-07-2016 01:45,NA,11-07-2016,1,,,
24,Airport,NA,No Cars Available,11-07-2016 01:48,NA,11-07-2016,1,,,
27,Airport,NA,No Cars Available,11-07-2016 01:49,NA,11-07-2016,1,,,
26,Airport,NA,No Cars Available,11-07-2016 01:49,NA,11-07-2016,1,,,
29,City,NA,No Cars Available,11-07-2016 01:55,NA,11-07-2016,1,,,
28,City,NA,No Cars Available,11-07-2016 02:02,NA,11-07-2016,2,,,
31,City,NA,No Cars Available,11-07-2016 02:10,NA,11-07-2016,2,,,
32,Airport,NA,No Cars Available,11-07-2016 02:15,NA,11-07-2016,2,,,
36,City,NA,No Cars Available,11-07-2016 02:33,NA,11-07-2016,2,,,
37,Airport,NA,No Cars Available,11-07-2016 02:34,NA,11-07-2016,2,,,
38,City,NA,No Cars Available,11-07-2016 02:39,NA,11-07-2016,2,,,
40,Airport,NA,No Cars Available,11-07-2016 02:42,NA,11-07-2016,2,,,
39,Airport,NA,No Cars Available,11-07-2016 02:48,NA,11-07-2016,2,,,
42,Airport,NA,No Cars Available,11-07-2016 02:55,NA,11-07-2016,2,,,
43,City,NA,No Cars Available,11-07-2016 03:06,NA,11-07-2016,3,,,
44,Airport,NA,No Cars Available,11-07-2016 03:07,NA,11-07-2016,3,,,
46,Airport,NA,No Cars Available,11-07-2016 03:16,NA,11-07-2016,3,,,
49,Airport,NA,No Cars Available,11-07-2016 03:29,NA,11-07-2016,3,,,
52,City,NA,No Cars Available,11-07-2016 03:30,NA,11-07-2016,3,,,
54,City,NA,No Cars Available,11-07-2016 03:34,NA,11-07-2016,3,,,
55,Airport,NA,No Cars Available,11-07-2016 03:41,NA,11-07-2016,3,,,
57,City,NA,No Cars Available,11-07-2016 03:52,NA,11-07-2016,3,,,
59,City,NA,No Cars Available,11-07-2016 03:58,NA,11-07-2016,3,,,
56,City,NA,No Cars Available,11-07-2016 03:58,NA,11-07-2016,3,,,
58,Airport,NA,No Cars Available,11-07-2016 04:03,NA,11-07-2016,4,,,
61,Airport,NA,No Cars Available,11-07-2016 04:05,NA,11-07-2016,4,,,
62,Airport,NA,No Cars Available,11-07-2016 04:10,NA,11-07-2016,4,,,
63,Airport,NA,No Cars Available,11-07-2016 04:17,NA,11-07-2016,4,,,
65,Airport,NA,No Cars Available,11-07-2016 04:23,NA,11-07-2016,4,,,
67,Airport,NA,No Cars Available,11-07-2016 04:24,NA,11-07-2016,4,,,
69,Airport,NA,No Cars Available,11-07-2016 04:27,NA,11-07-2016,4,,,
68,Airport,NA,No Cars Available,11-07-2016 04:27,NA,11-07-2016,4,,,
72,City,NA,No Cars Available,11-07-2016 04:36,NA,11-07-2016,4,,,
73,Airport,NA,No Cars Available,11-07-2016 04:36,NA,11-07-2016,4,,,
71,City,NA,No Cars Available,11-07-2016 04:37,NA,11-07-2016,4,,,
75,Airport,NA,No Cars Available,11-07-2016 04:40,NA,11-07-2016,4,,,
79,City,NA,No Cars Available,11-07-2016 04:43,NA,11-07-2016,4,,,
83,City,NA,No Cars Available,11-07-2016 04:44,NA,11-07-2016,4,,,
78,City,NA,No Cars Available,11-07-2016 04:45,NA,11-07-2016,4,,,
104,City,NA,No Cars Available,11-07-2016 05:00,NA,11-07-2016,5,,,
103,City,NA,No Cars Available,11-07-2016 05:02,NA,11-07-2016,5,,,
131,City,NA,No Cars Available,11-07-2016 05:10,NA,11-07-2016,5,,,
124,City,NA,No Cars Available,11-07-2016 05:12,NA,11-07-2016,5,,,
117,City,NA,No Cars Available,11-07-2016 05:13,NA,11-07-2016,5,,,
137,City,NA,No Cars Available,11-07-2016 05:17,NA,11-07-2016,5,,,
136,City,NA,No Cars Available,11-07-2016 05:19,NA,11-07-2016,5,,,
135,City,NA,No Cars Available,11-07-2016 05:20,NA,11-07-2016,5,,,
138,City,NA,No Cars Available,11-07-2016 05:20,NA,11-07-2016,5,,,
154,City,NA,No Cars Available,11-07-2016 05:31,NA,11-07-2016,5,,,
153,City,NA,No Cars Available,11-07-2016 05:33,NA,11-07-2016,5,,,
171,City,NA,No Cars Available,11-07-2016 05:39,NA,11-07-2016,5,,,
167,City,NA,No Cars Available,11-07-2016 05:40,NA,11-07-2016,5,,,
159,City,NA,No Cars Available,11-07-2016 05:43,NA,11-07-2016,5,,,
178,City,NA,No Cars Available,11-07-2016 05:47,NA,11-07-2016,5,,,
179,City,NA,No Cars Available,11-07-2016 05:49,NA,11-07-2016,5,,,
190,City,NA,No Cars Available,11-07-2016 05:53,NA,11-07-2016,5,,,
189,City,NA,No Cars Available,11-07-2016 05:58,NA,11-07-2016,5,,,
208,Airport,NA,No Cars Available,11-07-2016 06:05,NA,11-07-2016,6,,,
194,City,NA,No Cars Available,11-07-2016 06:05,NA,11-07-2016,6,,,
207,City,NA,No Cars Available,11-07-2016 06:06,NA,11-07-2016,6,,,
199,City,NA,No Cars Available,11-07-2016 06:07,NA,11-07-2016,6,,,
203,City,NA,No Cars Available,11-07-2016 06:07,NA,11-07-2016,6,,,
221,City,NA,No Cars Available,11-07-2016 06:16,NA,11-07-2016,6,,,
226,City,NA,No Cars Available,11-07-2016 06:21,NA,11-07-2016,6,,,
228,City,NA,No Cars Available,11-07-2016 06:24,NA,11-07-2016,6,,,
231,City,NA,No Cars Available,11-07-2016 06:26,NA,11-07-2016,6,,,
230,City,NA,No Cars Available,11-07-2016 06:27,NA,11-07-2016,6,,,
254,City,NA,No Cars Available,11-07-2016 06:40,NA,11-07-2016,6,,,
263,City,NA,No Cars Available,11-07-2016 06:44,NA,11-07-2016,6,,,
255,City,NA,No Cars Available,11-07-2016 06:44,NA,11-07-2016,6,,,
259,City,NA,No Cars Available,11-07-2016 06:46,NA,11-07-2016,6,,,
266,City,NA,No Cars Available,11-07-2016 06:47,NA,11-07-2016,6,,,
274,City,NA,No Cars Available,11-07-2016 06:50,NA,11-07-2016,6,,,
272,City,NA,No Cars Available,11-07-2016 06:50,NA,11-07-2016,6,,,
287,City,NA,No Cars Available,11-07-2016 07:05,NA,11-07-2016,7,,,
288,City,NA,No Cars Available,11-07-2016 07:05,NA,11-07-2016,7,,,
300,City,NA,No Cars Available,11-07-2016 07:13,NA,11-07-2016,7,,,
331,City,NA,No Cars Available,11-07-2016 07:47,NA,11-07-2016,7,,,
337,City,NA,No Cars Available,11-07-2016 07:50,NA,11-07-2016,7,,,
342,City,NA,No Cars Available,11-07-2016 07:51,NA,11-07-2016,7,,,
349,City,NA,No Cars Available,11-07-2016 07:51,NA,11-07-2016,7,,,
344,City,NA,No Cars Available,11-07-2016 07:52,NA,11-07-2016,7,,,
348,City,NA,No Cars Available,11-07-2016 07:54,NA,11-07-2016,7,,,
359,City,NA,No Cars Available,11-07-2016 07:58,NA,11-07-2016,7,,,
367,City,NA,No Cars Available,11-07-2016 08:03,NA,11-07-2016,8,,,
356,City,NA,No Cars Available,11-07-2016 08:03,NA,11-07-2016,8,,,
369,City,NA,No Cars Available,11-07-2016 08:04,NA,11-07-2016,8,,,
364,City,NA,No Cars Available,11-07-2016 08:05,NA,11-07-2016,8,,,
372,City,NA,No Cars Available,11-07-2016 08:07,NA,11-07-2016,8,,,
365,City,NA,No Cars Available,11-07-2016 08:07,NA,11-07-2016,8,,,
390,City,NA,No Cars Available,11-07-2016 08:17,NA,11-07-2016,8,,,
388,City,NA,No Cars Available,11-07-2016 08:21,NA,11-07-2016,8,,,
385,City,NA,No Cars Available,11-07-2016 08:21,NA,11-07-2016,8,,,
396,City,NA,No Cars Available,11-07-2016 08:29,NA,11-07-2016,8,,,
413,City,NA,No Cars Available,11-07-2016 08:37,NA,11-07-2016,8,,,
408,City,NA,No Cars Available,11-07-2016 08:37,NA,11-07-2016,8,,,
416,City,NA,No Cars Available,11-07-2016 08:39,NA,11-07-2016,8,,,
435,City,NA,No Cars Available,11-07-2016 08:55,NA,11-07-2016,8,,,
440,City,NA,No Cars Available,11-07-2016 09:08,NA,11-07-2016,9,,,
434,City,NA,No Cars Available,11-07-2016 09:09,NA,11-07-2016,9,,,
456,City,NA,No Cars Available,11-07-2016 09:13,NA,11-07-2016,9,,,
453,City,NA,No Cars Available,11-07-2016 09:13,NA,11-07-2016,9,,,
442,City,NA,No Cars Available,11-07-2016 09:15,NA,11-07-2016,9,,,
478,City,NA,No Cars Available,11-07-2016 09:16,NA,11-07-2016,9,,,
452,City,NA,No Cars Available,11-07-2016 09:16,NA,11-07-2016,9,,,
460,City,NA,No Cars Available,11-07-2016 09:21,NA,11-07-2016,9,,,
473,Airport,NA,No Cars Available,11-07-2016 09:22,NA,11-07-2016,9,,,
472,City,NA,No Cars Available,11-07-2016 09:25,NA,11-07-2016,9,,,
496,City,NA,No Cars Available,11-07-2016 09:29,NA,11-07-2016,9,,,
487,City,NA,No Cars Available,11-07-2016 09:31,NA,11-07-2016,9,,,
498,City,NA,No Cars Available,11-07-2016 09:35,NA,11-07-2016,9,,,
503,City,NA,No Cars Available,11-07-2016 09:37,NA,11-07-2016,9,,,
502,City,NA,No Cars Available,11-07-2016 09:40,NA,11-07-2016,9,,,
509,City,NA,No Cars Available,11-07-2016 09:42,NA,11-07-2016,9,,,
506,City,NA,No Cars Available,11-07-2016 09:43,NA,11-07-2016,9,,,
522,City,NA,No Cars Available,11-07-2016 09:48,NA,11-07-2016,9,,,
516,City,NA,No Cars Available,11-07-2016 09:49,NA,11-07-2016,9,,,
524,City,NA,No Cars Available,11-07-2016 09:50,NA,11-07-2016,9,,,
527,City,NA,No Cars Available,11-07-2016 09:52,NA,11-07-2016,9,,,
530,City,NA,No Cars Available,11-07-2016 09:57,NA,11-07-2016,9,,,
539,City,NA,No Cars Available,11-07-2016 09:59,NA,11-07-2016,9,,,
541,City,NA,No Cars Available,11-07-2016 10:03,NA,11-07-2016,10,,,
548,City,NA,No Cars Available,11-07-2016 10:04,NA,11-07-2016,10,,,
563,Airport,NA,No Cars Available,11-07-2016 10:17,NA,11-07-2016,10,,,
562,Airport,NA,No Cars Available,11-07-2016 10:18,NA,11-07-2016,10,,,
566,City,NA,No Cars Available,11-07-2016 10:20,NA,11-07-2016,10,,,
567,Airport,NA,No Cars Available,11-07-2016 10:21,NA,11-07-2016,10,,,
576,City,NA,No Cars Available,11-07-2016 10:58,NA,11-07-2016,10,,,
581,Airport,NA,No Cars Available,11-07-2016 11:00,NA,11-07-2016,11,,,
587,City,NA,No Cars Available,11-07-2016 11:17,NA,11-07-2016,11,,,
593,City,NA,No Cars Available,11-07-2016 11:22,NA,11-07-2016,11,,,
594,Airport,NA,No Cars Available,11-07-2016 11:31,NA,11-07-2016,11,,,
601,City,NA,No Cars Available,11-07-2016 11:40,NA,11-07-2016,11,,,
606,City,NA,No Cars Available,11-07-2016 11:42,NA,11-07-2016,11,,,
611,Airport,NA,No Cars Available,11-07-2016 11:53,NA,11-07-2016,11,,,
613,City,NA,No Cars Available,11-07-2016 11:56,NA,11-07-2016,11,,,
617,Airport,NA,No Cars Available,11-07-2016 11:57,NA,11-07-2016,11,,,
624,City,NA,No Cars Available,11-07-2016 12:06,NA,11-07-2016,12,,,
633,City,NA,No Cars Available,11-07-2016 12:26,NA,11-07-2016,12,,,
646,Airport,NA,No Cars Available,11-07-2016 12:37,NA,11-07-2016,12,,,
654,Airport,NA,No Cars Available,11-07-2016 12:45,NA,11-07-2016,12,,,
655,City,NA,No Cars Available,11-07-2016 12:53,NA,11-07-2016,12,,,
658,City,NA,No Cars Available,11-07-2016 12:54,NA,11-07-2016,12,,,
659,City,NA,No Cars Available,11-07-2016 12:55,NA,11-07-2016,12,,,
667,City,NA,No Cars Available,11-07-2016 13:01,NA,11-07-2016,13,,,
665,Airport,NA,No Cars Available,11-07-2016 13:04,NA,11-07-2016,13,,,
668,City,NA,No Cars Available,11-07-2016 13:06,NA,11-07-2016,13,,,
674,City,NA,No Cars Available,11-07-2016 13:15,NA,11-07-2016,13,,,
670,Airport,NA,No Cars Available,11-07-2016 13:18,NA,11-07-2016,13,,,
673,Airport,NA,No Cars Available,11-07-2016 13:24,NA,11-07-2016,13,,,
678,Airport,NA,No Cars Available,11-07-2016 13:33,NA,11-07-2016,13,,,
690,Airport,NA,No Cars Available,11-07-2016 13:41,NA,11-07-2016,13,,,
685,City,NA,No Cars Available,11-07-2016 13:43,NA,11-07-2016,13,,,
691,City,NA,No Cars Available,11-07-2016 13:46,NA,11-07-2016,13,,,
695,City,NA,No Cars Available,11-07-2016 13:54,NA,11-07-2016,13,,,
696,City,NA,No Cars Available,11-07-2016 14:01,NA,11-07-2016,14,,,
705,Airport,NA,No Cars Available,11-07-2016 14:12,NA,11-07-2016,14,,,
713,City,NA,No Cars Available,11-07-2016 14:41,NA,11-07-2016,14,,,
716,City,NA,No Cars Available,11-07-2016 14:52,NA,11-07-2016,14,,,
722,Airport,NA,No Cars Available,11-07-2016 14:57,NA,11-07-2016,14,,,
731,City,NA,No Cars Available,11-07-2016 15:11,NA,11-07-2016,15,,,
730,Airport,NA,No Cars Available,11-07-2016 15:14,NA,11-07-2016,15,,,
734,City,NA,No Cars Available,11-07-2016 15:22,NA,11-07-2016,15,,,
755,Airport,NA,No Cars Available,11-07-2016 16:03,NA,11-07-2016,16,,,
762,City,NA,No Cars Available,11-07-2016 16:12,NA,11-07-2016,16,,,
765,Airport,NA,No Cars Available,11-07-2016 16:16,NA,11-07-2016,16,,,
764,City,NA,No Cars Available,11-07-2016 16:21,NA,11-07-2016,16,,,
767,City,NA,No Cars Available,11-07-2016 16:24,NA,11-07-2016,16,,,
768,Airport,NA,No Cars Available,11-07-2016 16:26,NA,11-07-2016,16,,,
770,Airport,NA,No Cars Available,11-07-2016 16:27,NA,11-07-2016,16,,,
776,City,NA,No Cars Available,11-07-2016 16:34,NA,11-07-2016,16,,,
783,City,NA,No Cars Available,11-07-2016 16:48,NA,11-07-2016,16,,,
787,Airport,NA,No Cars Available,11-07-2016 16:50,NA,11-07-2016,16,,,
786,Airport,NA,No Cars Available,11-07-2016 16:50,NA,11-07-2016,16,,,
795,Airport,NA,No Cars Available,11-07-2016 17:09,NA,11-07-2016,17,,,
796,Airport,NA,No Cars Available,11-07-2016 17:11,NA,11-07-2016,17,,,
803,Airport,NA,No Cars Available,11-07-2016 17:14,NA,11-07-2016,17,,,
802,Airport,NA,No Cars Available,11-07-2016 17:15,NA,11-07-2016,17,,,
806,Airport,NA,No Cars Available,11-07-2016 17:15,NA,11-07-2016,17,,,
798,Airport,NA,No Cars Available,11-07-2016 17:17,NA,11-07-2016,17,,,
804,Airport,NA,No Cars Available,11-07-2016 17:18,NA,11-07-2016,17,,,
808,Airport,NA,No Cars Available,11-07-2016 17:19,NA,11-07-2016,17,,,
810,Airport,NA,No Cars Available,11-07-2016 17:20,NA,11-07-2016,17,,,
807,Airport,NA,No Cars Available,11-07-2016 17:20,NA,11-07-2016,17,,,
814,Airport,NA,No Cars Available,11-07-2016 17:21,NA,11-07-2016,17,,,
820,Airport,NA,No Cars Available,11-07-2016 17:21,NA,11-07-2016,17,,,
811,Airport,NA,No Cars Available,11-07-2016 17:23,NA,11-07-2016,17,,,
813,Airport,NA,No Cars Available,11-07-2016 17:23,NA,11-07-2016,17,,,
809,Airport,NA,No Cars Available,11-07-2016 17:24,NA,11-07-2016,17,,,
816,Airport,NA,No Cars Available,11-07-2016 17:24,NA,11-07-2016,17,,,
815,Airport,NA,No Cars Available,11-07-2016 17:25,NA,11-07-2016,17,,,
812,Airport,NA,No Cars Available,11-07-2016 17:28,NA,11-07-2016,17,,,
823,Airport,NA,No Cars Available,11-07-2016 17:28,NA,11-07-2016,17,,,
818,Airport,NA,No Cars Available,11-07-2016 17:31,NA,11-07-2016,17,,,
